Transaction_ID,Customer_ID,SKU,Units_Sold,Unit_Price,Transaction_Date
13815,108,SKU-045,7,108.15,2024-06-12
13816,342,SKU-052,1,397.76,2024-01-08
13817,151,SKU-069,1,151.8,2024-04-10
13818,128,SKU-030,16,,2024-08-15
13819,46,SKU-085,15,202.5,2024-08-17
13820,310,sku-067,6,,2024-10-01
13821,35,SKU-019,16,155.46,2024-03-07
13822,4,SKU-022,13,770.59,2024-11-07
13823,89,SKU-043,14,576.96,2024-02-13
13824,58,SKU-094,6,316.49,2024-04-28
13825,335,SKU-072,11,246.43,2024-10-26
13826,13,SKU-072,18,176.87,2024-02-02
13827,328,SKU-099,4,755.76,2024-09-08
13828,434,SKU-039,3,591.33,2024-06-01
13829,99,sku-002,1,,2024-03-04
13830,367,SKU-052,18,299.0,2024-05-07
13831,247,SKU-019,16,141.35,2024-12-29
13832,111,SKU-088,4,617.44,2024-05-01
13833,346,SKU-012,13,88.13,2024-01-03
13834,172,sku-059,5,508.38,2024-09-16
13835,120,SKU-089,9,316.85,2024-07-26
13836,322,SKU-043,11,539.18,2024-04-17
13837,193,sku-067,15,758.18,2024-10-22
13838,317,sku-009,5,602.96,2024-04-19
13839,247,SKU-040,10,182.33,2024-10-31
13840,126,SKU-011,8,382.1,2024-06-19
13841,84,SKU-068,16,,2024-06-06
13842,298,sku-059,17,488.26,2024-07-20
13843,81,SKU-080,4,685.95,2024-01-24
13844,350,SKU-097,6,680.72,2024-08-09
13845,121,SKU-073,12,444.92,2024-05-08
13846,363,SKU-050,3,398.96,2024-05-11
13847,45,SKU-066,8,345.5,2024-04-14
13848,32,SKU-007,5,760.74,2024-02-05
13849,51,SKU-079,9,369.16,2024-01-26
13850,9,SKU-018,11,198.4,2024-12-13
13851,68,SKU-077,1,411.85,2024-01-31
13852,216,SKU-046,3,115.12,2024-01-11
13853,414,SKU-026,3,380.0,2024-02-16
13854,108,SKU-094,14,404.23,2024-11-06
13855,29,SKU-035,16,11.54,2024-01-07
13856,36,SKU-028,10,725.23,2024-11-01
13857,150,SKU-097,12,733.75,2024-04-28
13858,313,SKU-036,18,425.75,2024-03-01
13859,3,SKU-079,4,445.01,2024-05-19
13860,445,SKU-060,13,446.72,2024-11-14
13861,243,SKU-018,16,217.19,2024-06-18
13862,12,SKU-056,17,367.42,2024-10-25
13863,433,SKU-089,1,357.89,2024-12-15
13864,87,SKU-027,14,629.75,2024-07-09
13865,69,SKU-017,10,167.03,2024-03-13
13866,115,SKU-086,10,548.65,2024-02-28
13867,182,SKU-001,11,216.0,2024-01-27
13868,135,SKU-055,14,194.52,2024-10-03
13869,39,SKU-035,14,11.28,2024-02-11
13870,51,SKU-032,2,22.22,2024-03-02
13871,60,SKU-007,10,616.31,2024-01-18
13872,26,SKU-014,8,265.46,2024-01-16
13873,191,SKU-075,8,93.2,2024-02-06
13874,23,SKU-057,7,278.86,2024-02-15
13875,112,SKU-076,9,443.19,2024-05-08
13876,266,SKU-047,13,64.85,2024-04-12
13877,390,SKU-034,5,688.74,2024-05-09
13878,374,SKU-011,19,504.26,2024-12-25
13879,180,SKU-061,1,386.32,2024-09-04
13880,230,SKU-093,13,435.46,2024-12-09
13881,87,SKU-092,5,83.78,2024-09-29
13882,5,SKU-011,20,401.1,2024-07-28
13883,182,SKU-010,2,480.84,2024-02-28
13884,341,SKU-057,20,299.28,2024-05-20
13885,32,SKU-054,3,221.88,2024-08-09
13886,307,SKU-064,12,598.5,2024-02-03
13887,94,SKU-026,13,333.95,2024-07-17
13888,152,SKU-062,2,403.31,2024-08-14
13889,346,SKU-046,17,104.83,2024-12-16
13890,164,SKU-086,15,704.15,2024-12-07
13891,98,SKU-068,19,374.75,2024-09-11
13892,264,SKU-029,12,243.87,2024-11-15
13893,291,SKU-087,7,745.18,2024-11-09
13894,380,sku-009,1,511.19,2024-04-19
13895,204,SKU-061,7,360.41,2024-10-17
13896,353,SKU-045,17,107.01,2024-06-19
13897,303,SKU-041,15,580.47,2024-08-22
13898,40,SKU-027,8,666.95,2024-11-25
13899,1,SKU-013,1,229.83,2024-06-05
13900,190,SKU-037,1,611.77,2024-02-23
13901,449,SKU-078,15,710.11,2024-04-12
13902,220,SKU-070,14,529.81,2024-07-16
13903,281,SKU-046,10,108.27,2024-02-02
13904,218,SKU-025,15,456.79,2024-06-01
13905,234,SKU-053,19,386.47,2024-07-23
13906,397,SKU-053,7,370.22,2024-12-22
13907,82,SKU-071,14,,2024-06-02
13908,420,SKU-052,18,422.37,2024-04-10
13909,49,SKU-050,2,318.2,2024-01-01
13910,229,SKU-036,20,428.9,2024-01-08
13911,210,SKU-032,7,21.62,2024-05-26
13912,264,sku-005,13,337.88,2024-08-21
13913,267,SKU-080,11,639.78,2024-09-30
13914,209,SKU-034,2,592.94,2024-05-08
13915,125,SKU-004,15,333.54,2024-06-08
13916,203,SKU-064,16,596.52,2024-01-04
13917,306,SKU-041,17,456.96,2024-02-02
13918,268,SKU-032,19,28.06,2024-11-28
13919,40,SKU-070,12,,2024-10-04
13920,393,SKU-013,13,209.97,2024-05-21
13921,227,SKU-041,11,510.05,2024-01-25
13922,197,SKU-080,19,686.79,2024-09-15
13923,164,SKU-086,10,560.25,2024-03-14
13924,163,SKU-087,7,719.73,2024-01-02
13925,27,SKU-082,13,244.19,2024-01-19
13926,102,SKU-038,8,35.59,2024-08-11
13927,153,SKU-093,11,427.89,2024-08-19
13928,187,sku-016,3,60.21,2024-08-26
13929,319,SKU-063,4,629.25,2024-08-01
13930,276,SKU-068,11,417.53,2024-06-07
13931,95,SKU-057,15,268.72,2024-01-07
13932,172,SKU-007,9,561.54,2024-01-15
13933,170,SKU-029,18,231.08,2024-10-05
13934,73,SKU-086,3,666.05,2024-06-30
13935,295,SKU-021,11,650.27,2024-04-14
13936,214,SKU-019,14,117.77,2024-05-09
13937,172,SKU-021,17,522.17,2024-06-30
13938,338,SKU-069,9,182.37,2024-01-29
13939,89,SKU-088,9,444.16,2024-04-05
13940,267,SKU-054,16,208.82,2024-05-23
13941,445,SKU-001,10,158.8,2024-10-01
13942,311,SKU-095,6,583.92,2024-05-14
13943,17,SKU-089,1,327.87,2024-04-27
13944,410,SKU-006,11,710.1,2024-11-06
13945,186,SKU-060,9,497.84,2024-04-03
13946,156,SKU-078,12,762.87,2024-04-30
13947,320,SKU-088,17,469.78,2024-03-28
13948,443,SKU-017,7,130.66,2024-11-15
13949,88,SKU-039,7,578.49,2024-02-27
13950,297,SKU-044,13,,2024-10-03
13951,352,SKU-076,20,418.54,2024-08-13
13952,153,sku-067,6,670.85,2024-07-28
13953,93,SKU-063,12,594.22,2024-05-31
13954,67,SKU-047,17,47.5,2024-05-14
13955,199,SKU-075,8,71.72,2024-09-23
13956,393,SKU-022,12,,2024-09-03
13957,0,SKU-079,20,391.95,2024-09-22
13958,312,sku-067,19,591.79,2024-01-27
13959,208,SKU-020,1,381.2,2024-10-14
13960,275,sku-002,19,134.9,2024-01-15
13961,347,SKU-060,4,,2024-10-27
13962,214,SKU-064,17,576.26,2024-06-28
13963,254,SKU-073,10,429.31,2024-08-01
13964,368,SKU-023,5,,2024-02-26
13965,99,SKU-004,8,,2024-09-08
13966,75,SKU-024,5,656.33,2024-05-15
13967,222,SKU-063,18,808.44,2024-10-23
13968,52,SKU-068,16,386.41,2024-05-17
13969,157,SKU-077,1,568.52,2024-09-22
13970,315,SKU-046,11,95.67,2024-06-30
13971,366,sku-009,13,447.94,2024-03-11
13972,352,SKU-080,3,489.14,2024-04-10
13973,207,SKU-042,6,462.44,2024-07-05
13974,85,SKU-050,15,368.45,2024-08-17
13975,384,SKU-051,11,661.36,2024-11-08
13976,104,SKU-013,18,209.83,2024-03-18
13977,397,SKU-074,18,483.6,2024-08-01
13978,387,SKU-068,10,349.39,2024-11-17
13979,181,SKU-032,2,26.11,2024-02-11
13980,249,SKU-011,9,412.61,2024-05-03
13981,131,SKU-006,2,589.79,2024-10-02
13982,228,SKU-025,6,407.36,2024-09-13
13983,138,sku-059,18,512.34,2024-04-04
13984,138,SKU-007,2,590.31,2024-01-20
13985,114,SKU-094,4,338.97,2024-02-24
13986,328,sku-005,8,472.42,2024-02-26
13987,396,SKU-000,3,483.0,2024-11-28
13988,1,SKU-043,10,483.9,2024-09-24
13989,416,SKU-058,1,383.91,2024-10-15
13990,108,SKU-099,13,724.15,2024-11-06
13991,110,SKU-093,16,333.28,2024-09-10
13992,90,SKU-062,15,417.07,2024-07-25
13993,353,sku-009,18,497.65,2024-05-06
13994,60,SKU-004,4,345.17,2024-10-11
13995,330,SKU-098,5,368.33,2024-03-16
13996,264,SKU-049,16,469.65,2024-06-17
13997,177,sku-005,19,446.77,2024-10-25
13998,407,SKU-032,15,20.06,2024-04-09
13999,279,SKU-022,11,577.35,2024-06-13
14000,148,SKU-037,7,722.21,2024-09-12
14001,365,SKU-048,4,272.77,2024-04-29
14002,295,SKU-087,18,509.49,2024-06-22
14003,288,sku-002,16,182.03,2024-10-27
14004,388,sku-067,2,650.01,2024-09-07
14005,404,SKU-095,20,518.24,2024-11-14
14006,245,SKU-022,11,573.59,2024-09-05
14007,79,SKU-001,8,173.88,2024-09-14
14008,198,SKU-007,5,606.52,2024-04-10
14009,58,SKU-036,16,346.03,2024-04-05
14010,406,sku-005,19,328.27,2024-07-19
14011,420,sku-002,9,192.63,2024-08-21
14012,423,SKU-018,2,169.03,2024-01-08
14013,98,SKU-006,4,508.88,2024-05-08
14014,401,SKU-096,3,334.72,2024-05-29
14015,76,SKU-075,12,87.2,2024-02-01
14016,353,SKU-018,18,169.92,2024-07-02
14017,102,SKU-006,2,743.88,2024-11-20
14018,372,SKU-049,17,518.79,2024-11-18
14019,144,SKU-045,9,110.02,2024-05-20
14020,216,SKU-000,20,393.39,2024-04-13
14021,356,SKU-028,20,787.27,2024-02-27
14022,369,SKU-024,18,546.4,2024-12-12
14023,291,SKU-037,4,701.38,2024-02-16
14024,205,SKU-082,10,326.47,2024-08-17
14025,72,SKU-075,20,69.59,2024-01-05
14026,297,SKU-030,16,574.19,2024-06-28
14027,220,SKU-013,4,200.9,2024-12-13
14028,51,SKU-099,20,553.62,2024-06-23
14029,336,SKU-017,12,163.59,2024-06-08
14030,231,SKU-042,4,516.72,2024-10-23
14031,49,SKU-010,20,528.35,2024-11-09
14032,73,SKU-050,5,371.67,2024-08-25
14033,89,SKU-040,10,182.16,2024-08-13
14034,381,SKU-052,13,328.59,2024-12-15
14035,25,SKU-086,17,543.99,2024-07-17
14036,364,sku-059,2,568.61,2024-03-27
14037,196,SKU-094,17,400.53,2024-02-25
14038,110,SKU-038,13,32.7,2024-04-18
14039,232,SKU-020,2,386.39,2024-01-22
14040,355,SKU-098,16,448.46,2024-09-03
14041,366,SKU-040,4,232.84,2024-12-18
14042,170,sku-005,10,361.74,2024-11-19
14043,313,SKU-011,20,411.15,2024-05-20
14044,193,SKU-078,7,699.32,2024-08-27
14045,235,SKU-077,2,574.25,2024-03-18
14046,93,SKU-081,10,310.27,2024-01-25
14047,187,SKU-037,9,745.93,2024-12-25
14048,425,SKU-061,16,371.87,2024-05-13
14049,432,SKU-018,5,229.84,2024-03-26
14050,194,SKU-051,18,617.8,2024-04-15
14051,378,SKU-070,17,467.69,2024-03-25
14052,431,SKU-074,17,449.49,2024-09-21
14053,71,SKU-003,14,85.78,2024-09-10
14054,320,SKU-036,4,344.91,2024-11-27
14055,93,SKU-039,11,650.15,2024-08-19
14056,76,SKU-084,4,562.05,2024-02-08
14057,290,SKU-042,12,437.2,2024-01-15
14058,326,SKU-028,12,616.61,2024-02-20
14059,424,SKU-045,19,112.5,2024-08-31
14060,375,SKU-004,10,276.33,2024-02-13
14061,14,SKU-024,5,505.98,2024-10-03
14062,247,SKU-096,9,386.63,2024-10-19
14063,3,SKU-031,20,583.32,2024-12-21
14064,185,SKU-099,18,712.91,2024-03-29
14065,376,SKU-058,18,340.14,2024-05-22
14066,75,SKU-046,3,113.46,2024-12-23
14067,421,SKU-034,8,674.05,2024-02-08
14068,54,SKU-021,4,465.28,2024-10-26
14069,346,SKU-029,17,295.13,2024-08-31
14070,352,SKU-021,11,,2024-01-03
14071,207,SKU-072,4,199.9,2024-02-04
14072,446,SKU-030,6,665.99,2024-03-20
14073,141,SKU-045,10,102.56,2024-08-08
14074,225,SKU-006,10,535.42,2024-01-05
14075,288,SKU-007,19,547.44,2024-03-02
14076,271,SKU-060,2,360.89,2024-10-21
14077,249,SKU-019,10,137.22,2024-02-13
14078,234,SKU-026,7,299.53,2024-07-31
14079,203,SKU-081,11,342.71,2024-04-27
14080,113,SKU-003,12,78.89,2024-04-15
14081,406,SKU-041,14,629.89,2024-12-28
14082,266,SKU-044,15,533.55,2024-04-10
14083,26,SKU-018,20,241.72,2024-10-16
14084,68,SKU-060,2,408.14,2024-08-24
14085,427,sku-009,8,642.09,2024-04-22
14086,158,SKU-056,5,378.69,2024-01-03
14087,240,SKU-086,4,596.38,2024-07-04
14088,58,SKU-031,14,584.61,2024-02-20
14089,38,SKU-017,18,120.15,2024-02-27
14090,341,SKU-039,8,764.34,2024-03-09
14091,398,SKU-076,18,394.45,2024-04-13
14092,15,SKU-088,11,482.9,2024-09-10
14093,133,SKU-069,12,,2024-11-27
14094,222,SKU-070,20,590.7,2024-10-09
14095,441,SKU-062,2,405.06,2024-07-30
14096,320,SKU-091,14,422.93,2024-07-03
14097,143,SKU-049,12,386.85,2024-12-15
14098,293,SKU-080,17,685.73,2024-09-05
14099,373,SKU-018,12,183.06,2024-07-08
14100,306,SKU-034,7,679.91,2024-10-20
14101,69,SKU-089,3,255.62,2024-12-10
14102,206,SKU-021,1,509.05,2024-12-09
14103,154,SKU-079,10,386.56,2024-12-09
14104,96,SKU-069,6,145.18,2024-02-18
14105,92,SKU-071,16,696.14,2024-02-09
14106,173,SKU-043,14,576.6,2024-09-05
14107,128,SKU-076,8,366.88,2024-04-12
14108,184,SKU-015,10,586.92,2024-12-28
14109,220,SKU-054,5,,2024-11-15
14110,203,SKU-058,19,321.97,2024-01-24
14111,291,SKU-063,3,687.68,2024-06-06
14112,438,SKU-003,19,93.12,2024-04-25
14113,283,SKU-076,15,437.53,2024-06-20
14114,62,SKU-046,13,112.52,2024-06-26
14115,298,SKU-010,11,625.59,2024-05-30
14116,229,SKU-085,14,174.79,2024-11-30
14117,188,SKU-064,7,469.62,2024-07-02
14118,335,SKU-082,17,336.15,2024-12-08
14119,234,SKU-017,16,142.7,2024-01-28
14120,74,SKU-036,13,338.03,2024-01-23
14121,131,SKU-063,6,667.83,2024-10-07
14122,59,SKU-000,3,485.99,2024-12-14
14123,69,SKU-086,20,607.06,2024-11-02
14124,54,SKU-037,2,681.8,2024-09-25
14125,417,SKU-063,12,,2024-11-22
14126,383,SKU-083,1,673.7,2024-08-11
14127,93,SKU-042,2,544.33,2024-06-18
14128,374,SKU-072,16,225.63,2024-10-28
14129,352,SKU-013,13,229.5,2024-10-26
14130,68,SKU-035,11,11.04,2024-12-25
14131,172,SKU-099,3,,2024-09-01
14132,156,SKU-089,11,265.28,2024-08-24
14133,231,SKU-060,3,414.92,2024-12-13
14134,367,SKU-017,4,132.65,2024-08-08
14135,22,SKU-044,9,494.01,2024-02-15
14136,419,SKU-043,12,451.13,2024-05-16
14137,175,SKU-029,13,231.6,2024-01-16
14138,217,SKU-084,2,477.23,2024-11-11
14139,95,SKU-037,4,834.87,2024-04-17
14140,179,SKU-096,3,296.98,2024-03-17
14141,305,SKU-041,6,545.35,2024-02-23
14142,382,SKU-076,20,395.16,2024-09-07
14143,339,SKU-008,13,120.08,2024-03-20
14144,391,SKU-096,6,352.8,2024-05-20
14145,353,SKU-055,2,169.59,2024-06-09
14146,260,SKU-014,20,298.27,2024-04-06
14147,13,SKU-048,17,379.05,2024-11-30
14148,10,SKU-064,2,537.2,2024-02-13
14149,267,SKU-044,17,584.98,2024-07-17
14150,424,SKU-072,18,218.11,2024-02-15
14151,34,SKU-019,13,165.67,2024-10-15
14152,435,SKU-066,16,349.55,2024-12-27
14153,131,sku-002,3,134.39,2024-04-25
14154,220,SKU-044,12,532.39,2024-12-23
14155,188,SKU-079,18,364.15,2024-04-27
14156,312,SKU-080,17,484.87,2024-06-07
14157,248,SKU-095,1,524.14,2024-10-07
14158,248,SKU-021,19,,2024-08-27
14159,259,SKU-060,16,484.26,2024-03-06
14160,195,sku-009,6,573.25,2024-12-10
14161,33,SKU-034,5,766.06,2024-07-15
14162,96,SKU-088,7,,2024-12-20
14163,404,SKU-057,14,265.5,2024-07-29
14164,421,SKU-025,4,484.7,2024-07-01
14165,281,SKU-027,3,547.47,2024-05-12
14166,75,SKU-018,17,238.16,2024-04-11
14167,307,SKU-038,7,35.96,2024-08-08
14168,330,SKU-087,13,726.46,2024-08-28
14169,190,SKU-046,4,110.41,2024-01-19
14170,447,SKU-012,17,95.38,2024-09-04
14171,239,SKU-079,2,454.31,2024-09-30
14172,292,SKU-032,15,21.43,2024-09-01
14173,233,SKU-024,8,683.39,2024-09-22
14174,86,sku-009,17,,2024-06-09
14175,418,SKU-039,3,,2024-10-04
14176,217,SKU-023,8,50.19,2024-04-27
14177,232,SKU-032,11,20.61,2024-07-19
14178,221,SKU-022,10,,2024-02-22
14179,433,SKU-075,2,75.53,2024-11-08
14180,410,SKU-086,2,756.85,2024-03-19
14181,343,SKU-038,11,40.53,2024-02-03
14182,177,SKU-058,1,361.98,2024-04-20
14183,374,SKU-070,10,555.47,2024-08-30
14184,268,SKU-041,20,507.63,2024-11-10
14185,358,SKU-076,6,388.64,2024-12-29
14186,144,SKU-015,8,807.21,2024-01-13
14187,353,SKU-035,5,12.15,2024-10-27
14188,286,SKU-032,11,25.69,2024-01-26
14189,442,SKU-061,19,333.26,2024-03-30
14190,448,SKU-012,18,102.5,2024-06-11
14191,437,SKU-028,20,659.19,2024-05-27
14192,13,SKU-026,1,371.35,2024-01-14
14193,378,SKU-022,2,544.99,2024-03-02
14194,285,SKU-003,20,81.74,2024-01-25
14195,445,SKU-032,11,21.34,2024-06-16
14196,253,SKU-064,18,590.15,2024-09-15
14197,251,SKU-025,11,461.31,2024-01-29
14198,236,SKU-070,2,636.55,2024-01-15
14199,184,SKU-044,20,586.09,2024-03-27
14200,45,SKU-081,7,266.93,2024-09-03
14201,185,SKU-096,13,365.61,2024-08-14
14202,28,SKU-050,14,316.7,2024-08-26
14203,239,SKU-029,1,340.26,2024-10-28
14204,282,SKU-043,18,457.14,2024-02-07
14205,6,SKU-001,17,204.53,2024-04-05
14206,88,SKU-034,9,770.69,2024-08-22
14207,63,sku-002,2,151.92,2024-11-30
14208,133,SKU-000,5,360.49,2024-09-30
14209,424,SKU-070,1,689.03,2024-09-01
14210,123,SKU-008,18,137.2,2024-01-30
14211,227,SKU-053,15,348.57,2024-08-15
14212,336,SKU-001,5,,2024-01-12
14213,5,SKU-072,13,210.17,2024-02-02
14214,204,SKU-063,1,707.26,2024-05-02
14215,269,SKU-084,12,447.08,2024-08-27
14216,79,SKU-027,2,,2024-12-08
14217,242,SKU-088,9,,2024-12-05
14218,338,SKU-006,2,728.87,2024-11-28
14219,434,sku-009,8,567.53,2024-10-06
14220,282,SKU-093,3,356.66,2024-02-17
14221,273,SKU-030,14,568.16,2024-09-27
14222,156,SKU-082,8,252.43,2024-10-22
14223,231,SKU-031,4,545.6,2024-06-19
14224,380,SKU-069,17,153.78,2024-03-23
14225,284,SKU-042,20,526.49,2024-06-18
14226,317,SKU-093,9,323.54,2024-08-01
14227,213,SKU-080,6,635.34,2024-06-14
14228,368,SKU-079,12,363.11,2024-05-24
14229,36,SKU-000,6,,2024-08-02
14230,314,SKU-046,15,111.06,2024-05-05
14231,43,SKU-070,10,510.26,2024-05-25
14232,228,SKU-086,8,643.72,2024-11-01
14233,190,SKU-007,17,739.3,2024-11-06
14234,405,SKU-064,15,429.38,2024-11-09
14235,225,SKU-085,7,196.28,2024-07-20
14236,428,SKU-068,13,297.04,2024-08-21
14237,27,SKU-089,6,277.01,2024-10-08
14238,374,SKU-062,11,390.79,2024-03-17
14239,338,sku-067,19,583.38,2024-02-09
14240,22,SKU-014,14,319.45,2024-11-24
14241,101,sku-016,13,64.08,2024-02-15
14242,72,SKU-037,15,798.03,2024-04-23
14243,447,SKU-079,15,386.02,2024-02-08
14244,79,SKU-072,11,205.36,2024-03-03
14245,278,SKU-003,15,106.3,2024-11-05
14246,371,SKU-097,12,882.43,2024-09-10
14247,297,SKU-034,9,656.61,2024-10-09
14248,108,SKU-097,17,681.23,2024-08-27
14249,260,SKU-000,2,,2024-07-11
14250,215,SKU-096,13,298.63,2024-09-08
14251,75,SKU-050,10,425.03,2024-12-28
14252,360,SKU-076,11,349.71,2024-04-26
14253,430,SKU-061,10,387.23,2024-02-19
14254,392,SKU-090,12,635.63,2024-04-10
14255,419,SKU-053,5,420.58,2024-10-30
14256,292,SKU-048,1,342.51,2024-04-19
14257,230,SKU-052,17,362.6,2024-01-18
14258,300,SKU-072,20,234.93,2024-11-02
14259,376,SKU-014,12,336.14,2024-03-07
14260,261,SKU-053,11,453.53,2024-12-10
14261,56,SKU-072,16,207.62,2024-11-22
14262,44,SKU-037,2,744.3,2024-08-05
14263,186,SKU-043,14,604.45,2024-11-16
14264,305,SKU-074,4,484.74,2024-02-27
14265,108,SKU-004,13,306.26,2024-05-31
14266,209,SKU-098,7,496.84,2024-12-11
14267,347,SKU-046,5,89.55,2024-08-15
14268,197,SKU-034,13,827.48,2024-06-29
14269,97,SKU-096,4,278.63,2024-06-27
14270,142,SKU-013,2,267.0,2024-07-28
14271,153,SKU-014,1,367.38,2024-05-03
14272,415,SKU-038,14,33.03,2024-09-29
14273,224,SKU-055,4,135.53,2024-06-06
14274,292,SKU-045,6,84.58,2024-03-28
14275,29,SKU-004,9,342.23,2024-02-18
14276,303,SKU-073,15,514.75,2024-01-16
14277,413,sku-005,15,444.79,2024-03-27
14278,66,SKU-048,6,364.68,2024-10-16
14279,104,SKU-027,5,577.92,2024-05-21
14280,215,SKU-001,14,216.47,2024-11-24
14281,307,SKU-093,4,336.5,2024-12-22
14282,244,SKU-020,8,332.53,2024-01-25
14283,423,SKU-010,11,634.82,2024-11-04
14284,55,SKU-041,9,602.93,2024-05-18
14285,368,SKU-011,5,453.84,2024-10-20
14286,119,SKU-061,5,311.27,2024-04-26
14287,10,SKU-027,14,689.54,2024-12-16
14288,373,SKU-019,20,165.42,2024-05-04
14289,267,SKU-082,2,245.88,2024-10-27
14290,151,SKU-082,7,258.54,2024-02-15
14291,178,SKU-072,7,239.87,2024-10-13
14292,220,SKU-073,3,534.43,2024-09-29
14293,295,SKU-089,19,356.74,2024-09-05
14294,51,sku-002,18,194.45,2024-01-03
14295,393,SKU-004,4,248.13,2024-09-03
14296,382,SKU-051,3,780.04,2024-08-24
14297,135,SKU-013,19,223.35,2024-07-27
14298,287,SKU-058,8,414.43,2024-06-20
14299,386,SKU-050,7,451.32,2024-06-29
14300,411,SKU-030,13,760.93,2024-06-27
14301,248,SKU-054,5,282.35,2024-05-05
14302,402,SKU-097,1,718.68,2024-11-04
14303,124,SKU-078,18,693.73,2024-06-21
14304,103,SKU-014,1,287.63,2024-03-02
14305,83,SKU-020,7,357.9,2024-05-22
14306,201,SKU-010,16,618.3,2024-10-07
14307,225,SKU-026,4,361.95,2024-06-10
14308,112,sku-016,2,59.13,2024-05-26
14309,274,SKU-076,1,407.72,2024-01-21
14310,0,SKU-091,6,428.58,2024-05-30
14311,225,SKU-050,9,338.38,2024-03-10
14312,423,SKU-044,15,639.52,2024-10-04
14313,250,SKU-038,20,32.72,2024-12-14
14314,114,SKU-013,5,205.7,2024-12-02
14315,83,SKU-045,4,83.73,2024-06-09
14316,104,SKU-022,4,628.65,2024-01-29
14317,251,SKU-053,14,384.03,2024-12-03
14318,244,SKU-042,2,556.43,2024-04-21
14319,81,SKU-042,8,566.6,2024-10-02
14320,247,SKU-051,2,648.06,2024-03-10
14321,177,SKU-095,13,527.29,2024-01-08
14322,170,SKU-020,13,367.95,2024-12-01
14323,89,SKU-023,19,46.24,2024-10-30
14324,123,SKU-069,15,140.3,2024-01-05
14325,198,SKU-095,20,560.45,2024-04-26
14326,70,SKU-019,7,144.69,2024-11-19
14327,138,sku-067,16,681.71,2024-10-05
14328,33,SKU-093,19,402.06,2024-06-13
14329,2,SKU-068,19,409.17,2024-10-11
14330,360,SKU-072,7,189.33,2024-02-07
14331,208,SKU-085,2,182.9,2024-01-02
14332,263,SKU-023,7,47.73,2024-05-21
14333,343,SKU-048,7,331.73,2024-05-22
14334,411,SKU-057,5,260.75,2024-02-21
14335,181,SKU-066,6,422.24,2024-10-07
14336,71,SKU-054,15,266.36,2024-11-13
14337,105,sku-009,8,494.65,2024-11-18
14338,101,SKU-048,5,278.49,2024-06-07
14339,129,SKU-027,18,657.83,2024-07-29
14340,83,SKU-049,8,514.77,2024-01-26
14341,313,SKU-033,2,598.95,2024-06-23
14342,216,SKU-025,2,409.63,2024-01-31
14343,111,SKU-031,6,558.98,2024-04-17
14344,21,SKU-083,11,668.52,2024-09-13
14345,102,SKU-006,6,731.99,2024-01-20
14346,156,SKU-091,20,428.57,2024-09-06
14347,316,SKU-000,8,369.28,2024-11-28
14348,225,SKU-040,20,199.04,2024-08-29
14349,266,SKU-033,19,679.33,2024-08-16
14350,288,SKU-019,6,115.42,2024-08-16
14351,124,SKU-000,3,389.08,2024-05-26
14352,153,SKU-082,1,327.02,2024-05-03
14353,331,SKU-003,20,98.96,2024-11-11
14354,49,SKU-088,1,536.41,2024-02-09
14355,170,SKU-090,8,541.69,2024-05-18
14356,186,SKU-080,20,519.37,2024-04-04
14357,65,SKU-057,1,277.94,2024-12-19
14358,194,SKU-061,18,369.7,2024-09-20
14359,67,SKU-056,8,274.84,2024-08-12
14360,174,SKU-084,14,468.17,2024-12-24
14361,440,SKU-054,8,267.58,2024-11-23
14362,344,SKU-036,20,356.88,2024-04-28
14363,176,SKU-033,13,758.24,2024-06-27
14364,118,SKU-075,3,87.67,2024-06-15
14365,12,SKU-072,9,197.0,2024-02-16
14366,366,SKU-077,17,472.43,2024-12-08
14367,32,SKU-022,8,734.42,2024-08-25
14368,436,SKU-035,17,9.52,2024-08-04
14369,180,SKU-055,9,189.84,2024-12-09
14370,399,SKU-003,8,111.17,2024-09-27
14371,248,sku-009,14,540.55,2024-01-25
14372,321,SKU-070,11,623.46,2024-12-03
14373,287,SKU-060,3,464.22,2024-05-06
14374,28,sku-002,19,138.52,2024-08-16
14375,17,SKU-097,2,834.13,2024-05-31
14376,339,SKU-052,13,351.89,2024-07-01
14377,427,SKU-046,7,116.78,2024-10-05
14378,19,SKU-020,15,365.0,2024-08-02
14379,449,SKU-085,11,220.09,2024-03-23
14380,245,SKU-048,5,271.55,2024-07-24
14381,248,sku-009,17,585.67,2024-08-22
14382,398,SKU-054,2,266.9,2024-11-06
14383,408,SKU-041,19,503.61,2024-01-06
14384,214,SKU-023,16,59.58,2024-10-01
14385,398,SKU-058,4,450.78,2024-02-02
14386,30,SKU-092,4,81.57,2024-07-14
14387,233,SKU-040,11,241.33,2024-02-22
14388,13,SKU-004,18,261.78,2024-01-31
14389,20,SKU-052,20,329.62,2024-12-28
14390,320,SKU-052,17,318.51,2024-08-31
14391,30,SKU-047,18,50.6,2024-12-19
14392,44,SKU-031,14,477.22,2024-07-06
14393,20,SKU-091,11,501.45,2024-12-26
14394,294,SKU-050,10,440.27,2024-11-26
14395,100,SKU-077,16,538.53,2024-06-21
14396,268,SKU-062,8,407.36,2024-01-27
14397,149,SKU-063,2,817.57,2024-10-03
14398,449,SKU-043,13,638.57,2024-10-10
14399,302,SKU-049,13,391.9,2024-07-04
14400,275,SKU-088,11,596.89,2024-03-14
